site ID,"Depth
(m)",LL(%),PI,LI,e,K0,?'v (kPa),"Su(UCST)
(kPa)",St(UCST),"Su(VST)
(kPa)",St(VST),"ps
(MPa)",?'v /Pa,Su(UCST)/?'v,Su(VST)/?'v,ps/?'v
48,17.5,44.3,21.5,1.21,1.365,,144.9,,,,,0.64,1.43040473840079,,,4.4168391994479
48,18,46,22.7,1.14,1.37,,148.5,,,,,0.69,1.46594274432379,,,4.64646464646465
48,18.5,46.4,23,1.1,1.352,,152.1,,,,,0.69,1.50148075024679,,,4.53648915187377
48,19,49.8,25.4,0.93,1.336,,156,32,6.7,,,0.69,1.53998025666338,0.205128205128205,,4.42307692307692
48,19.5,44.3,21.4,0.78,1.155,0.48,159.9,,,,,0.77,1.57847976307996,,,4.81550969355847
48,20,34.9,14.7,0.88,0.986,,163.8,,,,,0.76,1.61697926949655,,,4.63980463980464
48,20.5,34.7,14.7,0.92,0.992,,167.7,,,,,0.84,1.65547877591313,,,5.00894454382827
48,21,34.5,14.6,0.91,0.955,,171.9,,,,,0.81,1.6969397828233,,,4.71204188481675
48,21.5,34.6,14.6,0.88,0.972,,176.2,,,,,,1.73938795656466,,,
48,22,35.1,14.8,0.94,1.024,,180.5,44,6.4,,,1.19,1.78183613030602,0.243767313019391,,6.59279778393352
48,22.5,34.4,14.6,0.9,0.995,0.45,184.8,,,,,1.43,1.82428430404738,,,7.73809523809524
48,23,34.2,14.4,0.85,0.939,,189.1,,,,,1.38,1.86673247778875,,,7.29772607086198
48,23.5,34.5,14.4,0.89,0.993,,193.3,,,,,1.96,1.90819348469891,,,10.139679255044
48,24.15,34.6,14.5,,,,198.9,,,,,1.7,1.9634748272458,,,8.54700854700855
48,6.5,34.1,14.3,1.29,1.086,,66.8,,,,,,0.659427443237907,,,
48,8,34.5,14.7,1.39,1.15,0.46,78.7,,,,,,0.776900296150049,,,
48,9.5,34.6,14.6,1.34,1.14,,90.7,24,7.4,,,,0.895360315893386,0.264608599779493,,
48,11,44.8,21.7,1.27,1.451,,102.2,,,,,,1.00888450148075,,,
48,12.5,45.4,22.3,1.21,1.428,,112.9,,,,,,1.11451135241856,,,
48,14,44.9,22,1.19,1.384,,123.6,27,6.7,,,,1.22013820335637,0.218446601941748,,
48,15.5,45.3,22.3,1.18,1.389,0.51,134.3,,,,,,1.32576505429418,,,
48,17,45.6,22.2,1.18,1.39,,145,,,,,,1.43139190523198,,,
48,18.5,44,21.4,1.2,1.344,,156.4,,,,,,1.54392892398815,,,
48,20,35.3,15.1,0.95,1.017,,168.2,,,,,,1.6604146100691,,,
48,22,35.8,15.5,0.86,0.973,0.45,184.7,,,,,,1.82329713721619,,,
48,24,34.3,14.2,0.85,0.94,,202,52,6.8,,,,1.99407699901283,0.257425742574257,,
48,4.5,34.6,14.6,1.33,1.138,0.45,45.9,,,,,,0.453109575518263,,,
48,7.5,34.6,14.4,1.33,1.13,,71.6,,,,,,0.706811451135242,,,
48,9,34.5,14.6,1.32,1.14,,83.5,25,7.3,,,,0.824284304047384,0.29940119760479,,
48,10.5,46.7,23.1,1.32,1.52,,95,,,,,,0.937808489634748,,,
48,12,45.7,22.2,1.21,1.45,,105.5,,,,,,1.04146100691017,,,
48,13.5,45.2,22.2,1.24,1.42,0.51,116.1,,,,,,1.14610069101678,,,
48,15,44.7,21.7,1.23,1.41,,126.6,24,7.1,,,,1.2497532082922,0.18957345971564,,
48,16.5,44.9,21.9,1.23,1.43,,137.1,,,,,,1.35340572556762,,,
48,18,44.5,21.6,1.25,1.4,,147.7,,,,,,1.45804540967423,,,
48,19.5,45.8,22.6,1.19,1.41,0.47,158.4,,,,,,1.56367226061204,,,
48,21,34.1,14.4,0.91,0.94,,169.1,,,,,,1.66929911154985,,,
48,23,34.4,14.7,0.79,0.92,,186.7,,,,,,1.84304047384008,,,
48,23.65,34.3,14.5,,,,192.4,,,,,,1.89930898321816,,,
48,3.5,34.6,14.4,1.29,1.12,0.52,,,,,,,,,,
48,5,34.5,14.6,1.31,1.11,,,,,,,,,,,
48,8,34.4,14.6,1.38,1.15,,,,,,,,,,,
48,9.5,45.3,22.1,1.24,1.45,,,,,,,,,,,
48,11,45.9,22.6,1.27,1.49,,,26,7.1,,,,,,,
48,12.5,46.3,22.8,1.2,1.46,0.53,,,,,,,,,,
48,14,45.7,22.2,1.15,1.37,,,,,,,,,,,
48,15.5,45.5,22.2,1.23,1.44,,,,,,,,,,,
48,17,47.5,23.9,1.15,1.46,,,33,7.3,,,,,,,
48,18.5,46.4,23.2,1.14,1.39,,,,,,,,,,,
48,20,43.8,20.9,0.83,1.18,,,,,,,,,,,
48,22,36,15.5,0.89,1.01,0.48,,,,,,,,,,
48,23.15,35.5,15,,,,,,,,,,,,,
48,24,35.7,15.1,0.92,1.03,,,,,,,,,,,
48,6.5,34.3,14.4,1.37,1.15,,71.4,,,,,,0.704837117472853,,,
48,8.5,34.5,14.6,1.34,1.15,0.49,87.3,,,,,,0.861796643632774,,,
48,9,34.6,14.5,1.32,1.14,,91.2,20,7.3,,,,0.900296150049358,0.219298245614035,,
48,9.5,34.8,14.6,1.28,1.11,,95.2,,,,,,0.939782823297137,,,
48,10,46.1,22.6,1.37,1.53,,99.2,,,,,,0.979269496544916,,,
48,10.5,46.4,22.9,1.34,1.52,,102.7,,,,,,1.01382033563672,,,
48,11,46.7,23.2,1.3,1.51,,106.2,,,,,,1.04837117472853,,,
48,11.5,45.9,22.5,1.23,1.46,,109.7,,,,,,1.08292201382034,,,
48,12,46.3,23,1.17,1.43,,113.3,,,,,,1.11846001974334,,,
48,12.5,46.5,23.2,1.15,1.4,,116.8,,,,,,1.15301085883514,,,
48,13,49.2,25.1,1.21,1.54,0.5,120.3,,,,,,1.18756169792695,,,
48,13.5,45.3,22,1.24,1.45,,123.8,26,7.3,,,,1.22211253701876,0.210016155088853,,
48,14,50.3,25.8,1.15,1.53,,127.3,,,,,,1.25666337611056,,,
48,14.5,45.9,22.6,1.16,1.41,,130.9,,,,,,1.29220138203356,,,
48,15,46.2,22.7,1.16,1.41,,134.4,,,,,,1.32675222112537,,,
48,15.5,46.5,23,1.11,1.38,,137.9,,,,,,1.36130306021718,,,
48,16,45.9,22.4,1.17,1.41,,141.4,,,,,,1.39585389930898,,,
48,16.5,47.3,23.5,1.12,1.43,,144.9,,,,,,1.43040473840079,,,
48,17,45,22.1,1.16,1.35,,148.5,,,,,,1.46594274432379,,,
48,17.5,45.5,22.2,1.16,1.37,,152,,,,,,1.5004935834156,,,
48,18,46.6,23.1,1.08,1.345,,155.5,28,6.9,,,,1.5350444225074,0.180064308681672,,
48,19.5,47.7,23.7,1.06,1.384,0.48,166.2,,,,,,1.64067127344521,,,
48,21.5,34.7,14.5,0.88,0.995,,181.9,,,,,,1.79565646594274,,,
48,23.5,35,14.8,0.89,1.001,,198.9,,,,,,1.9634748272458,,,
48,3.6,35.6,15.4,1.37,1.143,,38,,,,,0.5,0.375123395853899,,,13.1578947368421
48,5.1,35.2,15.1,1.29,1.117,,49.9,,,,,0.5,0.492596248766041,,,10.0200400801603
48,6.6,35.5,15.3,1.32,1.153,,61.7,15,,,,0.6,0.609081934846989,0.243111831442463,,9.72447325769854
48,8.1,35.9,15.6,1.28,1.164,,73.6,,,,,0.5,0.726554787759131,,,6.79347826086957
48,9.6,35.6,15.3,1.27,1.155,0.5,85.4,,,,,0.5,0.843040473840079,,,5.85480093676815
48,11.1,35.7,15.3,1.29,1.15,,96.6,,,,,0.6,0.95360315893386,,,6.2111801242236
48,12.6,43.4,21.1,1.36,1.457,,107.5,,,,,0.7,1.06120434353406,,,6.51162790697674
48,14.1,43.8,21.1,1.34,1.441,,118.4,,,,,0.6,1.16880552813425,,,5.06756756756757
48,15.6,44,21.3,1.25,1.375,0.53,129.4,,,,,0.6,1.27739387956565,,,4.63678516228748
48,17.1,44.1,21.4,1.2,1.345,,140.3,,,,,0.7,1.38499506416584,,,4.98930862437634
48,18.6,44.4,21.5,1.18,1.329,,151.5,,,,,0.8,1.49555774925962,,,5.28052805280528
48,20.1,43.6,21,0.89,1.194,,162.9,28,6.6,,,0.8,1.60809476801579,0.171884591774095,,4.9109883364027
48,21.6,35.9,15.4,0.73,0.956,,175.1,,,,,1,1.72852912142152,,,5.71102227298687
48,23.1,36.3,15.8,0.87,1.035,,187.8,,,,,1.1,1.85389930898322,,,5.85729499467519
48,24.6,35.8,15.3,0.92,1.017,,200.5,,,,,1.2,1.97926949654492,,,5.98503740648379
49,6,34.6,14.4,1.31,1.132,,,,,,,,,,,
49,7.5,35.1,14.7,1.42,1.167,,,16,7.4,,,,,,,
49,9,44.7,21.5,1.35,1.462,,,,,,,,,,,
49,10.5,36.1,15.7,1.28,1.155,,,,,,,,,,,
49,12,42.9,20.5,1.22,1.33,,,,,,,,,,,
49,14,41.8,19.6,0.83,1.084,,,22,6.9,,,,,,,
49,16,43.8,21,0.82,1.14,,,,,,,,,,,
49,18,42.3,20.2,0.87,1.181,,,,,,,,,,,
49,20,41.4,19.6,0.8,1.035,,,,,,,,,,,
49,6.6,45.7,22.5,1.37,1.521,,72.4,16,7.3,,,,0.714708785784798,0.220994475138122,,
49,8.1,44.8,21.9,1.38,1.506,,82.6,,,,,,0.815399802566634,,,
49,10.1,43.6,20.8,1.35,1.411,,96.7,13,,,,,0.954590325765054,0.134436401240951,,
49,12.1,42.9,20.3,1.28,1.349,,111.6,,,,,,1.10167818361303,,,
49,14.1,42.5,20.2,1.24,1.328,,126.4,,,,,,1.24777887462981,,,
49,16.1,35.6,15.4,1.36,1.142,,141.3,,,,,,1.39486673247779,,,
49,18.1,34.6,14.6,1.37,1.123,,157.1,29,6.9,,,,1.55083909180652,0.184595798854233,,
49,6.1,36.6,16.2,1.21,1.147,0.49,64.9,,,,,,0.640671273445212,,,
49,8.1,45.7,22.3,1.29,1.491,,79.6,,,,,,0.7857847976308,,,
49,10.1,44.8,21.6,1.31,1.482,,94.6,24,6.7,,,,0.93385982230997,0.25369978858351,,
49,12.1,35,14.7,1.22,1.098,,110,,,,,,1.08588351431392,,,
49,14.1,35.6,15.5,1.22,1.108,,125.4,,,,,,1.23790720631787,,,
49,6.6,36.2,15.5,1.21,1.14,,70.9,14,,,,,0.699901283316881,0.197461212976023,,
49,9.1,45.4,22.2,1.3,1.518,,90.6,,,,,,0.894373149062191,,,
49,11.1,44.2,21.5,1.3,1.465,,105,,,,,,1.0365251727542,,,
49,13.1,34.7,14.6,1.38,1.175,,119.5,,,,,,1.17966436327739,,,
49,15.1,43.7,21.1,1.18,1.357,,133.9,,,,,,1.3218163869694,,,
49,17.1,42.4,20.2,0.74,1.096,0.55,149.6,,,,,,1.47680157946693,,,
49,19.1,43.7,21.1,0.79,1.151,,165.6,23,6.5,,,,1.63474827245805,0.138888888888889,,
49,21.1,44.4,21.5,0.87,1.2,,181.5,,,,,,1.79170779861797,,,
49,23.1,45.5,22.2,0.9,1.212,0.52,197.5,,,,,,1.94965449160908,,,
49,25.1,42.9,20.5,0.73,1.098,,213.4,,,,,,2.106614017769,,,
49,6.1,33.4,13.6,1.44,1.142,,63.9,,,,,,0.630799605133267,,,
49,8.1,46.5,22.9,1.28,1.504,,78.6,,,,,,0.775913129318855,,,
49,10.1,44.3,21.5,1.34,1.438,,93.8,,,,,,0.925962487660414,,,
49,12.1,35,14.6,1.36,1.128,,109.3,,,,,,1.07897334649556,,,
49,14.1,38.9,17.5,0.86,1.053,,124.9,,,,,,1.2329713721619,,,
49,16.1,45.8,22.5,0.89,1.266,0.57,140.5,,,,,,1.38696939782823,,,
49,18.1,44.6,21.5,0.94,1.266,,156.1,,,,,,1.54096742349457,,,
49,20.1,43.8,21,0.92,1.197,,171.7,43,6.2,,,,1.69496544916091,0.250436808386721,,
49,22.1,39.4,17.9,0.89,1.103,,187.3,,,,,,1.84896347482725,,,
49,24.1,40.6,18.9,0.88,1.13,,202.9,,,,,,2.00296150049358,,,
49,6.6,36.7,16.2,1.23,1.129,,77.1,,,,,,0.761105626850938,,,
49,8.1,35.1,15,1.19,1.068,,89.2,17,7.4,,,,0.880552813425469,0.190582959641256,,
49,10.1,44.6,21.4,1.27,1.405,,104.8,,,,,,1.03455083909181,,,
49,12.1,46.7,23.2,1.26,1.501,0.53,119,,,,,,1.17472852912142,,,
49,14.1,45.2,22.2,1.15,1.347,,133.2,,,,,,1.31490621915104,,,
49,16.1,43.3,20.7,0.98,1.206,,147.9,19,6.6,,,,1.46001974333662,0.128465179175118,,
49,18.1,45.3,22.2,0.94,1.248,,163.3,,,,,,1.61204343534057,,,
49,20.1,42.9,20.2,0.9,1.2,,178.8,,,,,,1.76505429417572,,,
49,22.1,44.1,21.1,0.89,1.216,0.5,194.2,,,,,,1.91707798617966,,,
49,24.1,45.7,22.5,0.88,1.26,,209.6,38,6.3,,,,2.06910167818361,0.181297709923664,,
49,8.1,32.9,13.4,1.31,1.027,,83.5,,,,,,0.824284304047384,,,
49,10.1,44.2,21.5,1.36,1.459,,98.8,,,,,,0.975320829220138,,,
49,12.1,42.2,20.3,1.32,1.376,,113,,,,,,1.11549851924975,,,
49,18.1,35.1,14.7,0.88,0.956,,161.4,,,,,,1.59328726554788,,,
49,20.1,34.2,14,0.89,0.972,,178.3,,,,,,1.76011846001974,,,
49,22.1,40.2,18.4,0.88,1.101,,195.1,,,,,,1.92596248766041,,,
49,3.6,33.2,13.7,1.26,1.033,,42.9,,,,,,0.423494570582428,,,
49,8.1,42.6,20.3,1.29,1.345,0.52,80.7,,,,,,0.796643632773939,,,
49,10.1,43.9,21.1,1.28,1.395,,94.9,,,,,,0.936821322803554,,,
49,12.1,46.5,22.7,1.35,1.558,,108.8,,,,,,1.07403751233959,,,
49,14.1,43.8,21.1,0.92,1.222,,123,,,,,,1.2142152023692,,,
49,16.1,44.5,21.7,1.02,1.292,,138.7,,,,,,1.36920039486673,,,
49,18.1,42.3,20.2,1.03,1.233,,154.4,31,6.4,,,,1.52418558736426,0.200777202072539,,
49,20.1,41.9,19.9,0.85,1.114,,170.1,,,,,,1.6791707798618,,,
49,22.1,39.4,17.7,0.84,1.057,0.51,185.8,,,,,,1.83415597235933,,,
49,5.1,33.3,13.8,1.43,1.08,0.47,68.3,,,,,,0.674234945705824,,,
49,6.6,34.7,14.7,1.33,1.117,,80.4,,,,,,0.793682132280355,,,
49,10.1,46.6,23,1.49,1.614,,109.9,,,,,,1.08489634748272,,,
49,12.1,44.8,21.8,1.27,1.408,,124.1,,,,,,1.22507403751234,,,
49,14.1,45.2,22.1,0.89,1.231,,138.4,,,,,,1.36623889437315,,,
49,16.1,46.8,23.5,0.89,1.253,,153.3,,,,,,1.51332675222113,,,
49,18.1,45.6,22.2,0.99,1.298,,169.2,33,6.5,,,,1.67028627838105,0.195035460992908,,
49,20.1,44.2,21.3,0.89,1.191,0.51,185.2,,,,,,1.82823297137216,,,
49,22.1,35.7,15.2,0.86,1.004,,201.1,,,,,,1.98519249753208,,,
49,24.1,35.2,14.8,0.88,1.001,,217,,,,,,2.142152023692,,,
49,5.6,34.8,14.6,1.33,1.106,,62.3,23,7.3,,,,0.615004935834156,0.369181380417335,,
49,7.1,33.6,13.7,1.31,1.082,,74.4,,,,,,0.734452122408687,,,
49,9.1,36.2,15.7,1.27,1.165,,91,,,,,,0.898321816386969,,,
49,11.1,45.7,22.3,1.18,1.395,,106.1,,,,,,1.04738400789733,,,
49,13.1,44.3,21.1,1.22,1.355,0.56,121.1,,,,,,1.19545903257651,,,
49,15.1,36.4,15.7,1.22,1.12,,136,,,,,,1.34254689042448,,,
49,17.1,35.1,15,0.93,1.01,,152.5,,,,,,1.50542941757157,,,
49,19.1,34.2,14.3,0.94,1.001,,169.1,29,6.5,,,,1.66929911154985,0.171496156120639,,
49,21.1,43.6,20.9,0.74,1.11,,185.8,,,,,,1.83415597235933,,,
49,7.1,34.1,14.1,1.51,1.135,,70.6,,,,,,0.696939782823297,,,
49,8.6,42.6,20.3,1.31,1.381,,82,,,,,,0.809476801579467,,,
49,10.1,46.7,23.2,1.36,1.507,,92.8,,,,,,0.91609081934847,,,
49,11.6,44.2,21.3,1.22,1.352,,103.4,,,,,,1.02073050345508,,,
49,13.1,45.3,22.2,1.17,1.41,,114.1,,,,,,1.12635735439289,,,
49,14.6,44.9,21.7,0.89,1.241,,124.7,,,,,,1.23099703849951,,,
49,16.1,43.8,21.5,0.92,1.194,,136.6,,,,,,1.34846989141165,,,
49,17.6,45.8,22.6,0.79,1.166,,148.5,,,,,,1.46594274432379,,,
49,19.1,43.7,20.9,0.76,1.143,,160.5,,,,,,1.58440276406713,,,
49,21.1,41.9,19.9,0.69,1.067,,176.4,,,,,,1.74136229022705,,,
49,23.1,42.4,20.1,0.77,1.129,,192.3,,,,,,1.89832181638697,,,
49,5.1,34.2,14.2,1.25,1.045,,57.6,,,,,,0.568608094768016,,,
49,6.6,35.2,14.8,1.22,1.087,,69.8,,,,,,0.689042448173741,,,
49,8.1,36.5,15.8,1.29,1.164,0.45,81.9,,,,,,0.808489634748272,,,
49,9.6,43.7,21.1,1.18,1.36,,93.5,,,,,,0.923000987166831,,,
49,11.1,46.3,23.1,1.24,1.472,,104.5,19,7.1,,,,1.03158933859822,0.181818181818182,,
49,12.6,35.6,15.4,1.21,1.082,0.48,115.6,,,,,,1.14116485686081,,,
49,14.1,44.1,21.5,1.15,1.357,,126.7,,,,,,1.2507403751234,,,
49,15.6,45.8,22.6,1.11,1.344,,137.8,31,6.5,,,,1.36031589338598,0.224963715529753,,
49,17.1,43.7,20.9,0.85,1.172,,150.1,,,,,,1.4817374136229,,,
49,18.6,36.2,15.8,0.89,1.016,,162.7,,,,,,1.60612043435341,,,
49,20.1,33.6,13.8,0.92,0.927,0.47,175.3,,,,,,1.73050345508391,,,
49,22.6,35.9,15.7,0.83,0.998,,196.3,40,6.6,,,,1.93780848963475,0.203769740193581,,
49,25.1,36.7,16,0.81,1.005,,217.3,,,,,,2.14511352418559,,,
49,8.6,35.3,14.7,0.92,0.958,,90.2,,,,,,0.890424481737414,,,
49,10.1,45.6,22.6,1.35,1.485,0.61,102.3,,,,,,1.00987166831194,,,
49,11.6,46.7,23.1,1.35,1.536,,113,27,6.9,,,,1.11549851924975,0.238938053097345,,
49,13.1,43.8,21.2,1.2,1.366,,123.7,,,,,,1.22112537018756,,,
49,14.6,42.7,20.3,1.14,1.275,,134.3,,,,,,1.32576505429418,,,
49,16.1,38.2,17.3,0.83,0.982,0.48,145.2,,,,,,1.43336623889437,,,
49,17.6,35,14.7,0.88,0.945,,158.1,31,6.5,,,,1.56071076011846,0.196078431372549,,
49,19.1,34.8,14.5,0.89,0.976,,171,,,,,,1.68805528134255,,,
49,21.1,35.7,15.2,0.9,0.959,0.45,188.2,,,,,,1.857847976308,,,
49,23.6,33.7,13.8,0.91,0.979,,209.8,,,,,,2.071076011846,,,
49,12.1,46.5,23.2,1.2,1.416,,126.9,,,,,,1.25271470878578,,,
49,13.6,43.7,21.2,1.21,1.341,0.59,137.9,,,,,,1.36130306021718,,,
49,15.1,45.7,22.3,0.98,1.282,,148.8,,,,,,1.46890424481737,,,
49,16.6,46.9,23.4,0.94,1.272,,160.4,,,,,,1.58341559723593,,,
49,18.1,35.1,14.9,0.87,0.955,0.51,173,,,,,,1.70779861796644,,,
49,19.6,33.4,13.4,0.96,0.965,,185.5,35,6.2,,,,1.83119447186575,0.188679245283019,,
49,21.1,39.8,18.4,0.72,1.026,,198.1,,,,,,1.95557749259625,,,
49,22.6,40.6,18.8,0.7,1.031,,210.6,,,,,,2.07897334649556,,,
49,24.1,41.4,19.3,0.76,1.037,,223.2,,,,,,2.20335636722606,,,
49,25.6,35.6,15.2,0.89,1.021,,235.8,32,6.4,,,,2.32773938795656,0.135708227311281,,
49,27.1,34.4,14,0.96,1.022,,248.3,,,,,,2.45113524185587,,,
49,28.6,33.2,13.3,0.94,0.957,0.46,260.9,,,,,,2.57551826258638,,,
49,4.1,33.8,13.7,1.38,1.124,,,,,,,,,,,
49,5.6,34.4,14.2,1.42,1.153,,,,,,,,,,,
49,7.1,33.3,13.5,1.41,1.109,,,15,7.4,,,,,,,
49,8.6,33.7,13.6,1.43,1.133,0.46,,,,,,,,,,
49,10.1,44.4,21.4,1.42,1.496,,,,,,,,,,,
49,11.6,43.3,20.9,1.43,1.462,,,,,,,,,,,
49,13.1,42.8,20.5,1.3,1.41,,,21,7,,,,,,,
49,14.6,40.8,18.8,1.34,1.318,0.5,,,,,,,,,,
49,16.1,42.1,19.9,1.23,1.335,,,,,,,,,,,
49,17.6,43.4,20.7,0.98,1.234,,,,,,,,,,,
49,19.1,42.4,20.1,0.82,1.096,,,21,6.3,,,,,,,
49,20.6,34.6,14.4,0.91,0.978,,,,,,,,,,,
49,22.1,39.6,18.2,0.87,1.043,0.48,,,,,,,,,,
49,23.6,35.6,15.3,0.87,0.982,,,,,,,,,,,
49,25.1,36.2,15.6,0.88,1.016,,,25,6.5,,,,,,,
49,26.6,35.2,14.6,0.92,0.99,,,,,,,,,,,
49,28.1,34.2,14.2,0.96,1.015,,,,,,,,,,,
49,4.6,36.3,15.7,1.22,1.097,,,,,,,,,,,
49,6.1,35.4,15.2,1.26,1.138,,,,,,,,,,,
49,7.6,45.8,22.5,1.28,1.491,0.52,,,,,,,,,,
49,9.1,44.9,21.7,1.3,1.451,,,,,,,,,,,
49,10.6,46.2,22.9,1.27,1.451,,,,,,,,,,,
49,12.1,46.6,23.3,1.28,1.478,,,,,,,,,,,
49,13.6,44.3,21.5,1.21,1.352,,,20,6.7,,,,,,,
49,15.1,45.8,22.5,1.21,1.408,,,,,,,,,,,
49,16.6,34.7,14.7,0.95,0.965,,,,,,,,,,,
49,18.1,32.8,13.3,0.91,0.904,,,,,,,,,,,
49,19.6,33.5,13.6,0.94,0.962,,,24,6.4,,,,,,,
49,21.1,34.1,13.8,0.91,0.943,0.45,,,,,,,,,,
49,22.6,33.1,13.1,0.93,0.933,,,,,,,,,,,
49,24.1,34.3,14.1,0.89,0.963,,,,,,,,,,,
49,25.6,35.2,14.8,0.84,0.993,,,,,,,,,,,
49,27.1,34.7,14.5,0.88,0.995,,,,,,,,,,,
49,5.1,34.2,14,1.25,1.081,,59,,,,,,0.582428430404738,,,
49,6.6,33.6,13.6,1.25,1.025,,70.8,12,,,,,0.698914116485686,0.169491525423729,,
49,8.1,43.1,20.5,1.27,1.376,,82.6,,,,,,0.815399802566634,,,
49,9.6,42.6,20.3,1.29,1.345,,94.4,,,,,,0.931885488647581,,,
49,11.1,45.1,22,1.2,1.434,,105.1,19,6.8,,,,1.03751233958539,0.180780209324453,,
49,12.6,45.7,22.3,1.17,1.406,,115.8,,,,,,1.1431391905232,,,
49,14.1,46.4,23.1,1.16,1.428,,126.5,,,,,,1.24876604146101,,,
49,15.6,38.4,17.1,0.68,0.937,,137.2,,,,,,1.35439289239882,,,
49,17.1,41.4,19.5,0.69,1.038,,149.9,,,,,,1.47976307996051,,,
49,18.6,40.8,19.1,0.65,1.019,0.47,162.5,,,,,,1.60414610069102,,,
49,20.1,34.7,14.6,0.95,1.008,,175.2,,,,,,1.72951628825271,,,
49,21.6,35.4,15.4,0.92,1.035,,187.9,,,,,,1.85488647581441,,,
49,23.1,41.3,19.3,0.76,1.069,,200.6,,,,,,1.98025666337611,,,
49,24.6,41.9,19.9,0.76,1.064,,213.2,,,,,,2.10463968410661,,,
49,26.1,35.2,14.6,0.86,0.998,,225.9,,,,,,2.23000987166831,,,
49,27.6,33.8,13.8,0.93,0.943,,238.6,,,,,,2.35538005923001,,,
49,5.1,34.6,14.5,1.28,1.09,,,,,,,,,,,
49,6.6,33.4,13.4,1.32,1.036,,,,,,,,,,,
49,8.1,42.9,20.5,1.23,1.333,,,14,,,,,,,,
49,9.6,44.8,21.7,1.29,1.443,,,,,,,,,,,
49,11.1,43.2,20.8,1.24,1.342,0.51,,,,,,,,,,
49,12.6,42.6,20.5,1.26,1.379,,,,,,,,,,,
49,14.1,45.8,22.3,1.3,1.465,,,,,,,,,,,
49,15.6,42.6,20.3,1.3,1.35,,,,,,,,,,,
49,17.1,39.4,18.1,0.68,0.968,,,,,,,,,,,
49,18.6,38.5,17.3,0.72,0.949,,,35,6.3,,,,,,,
49,20.1,35.7,15.1,0.85,1.001,,,,,,,,,,,
49,21.6,33.3,13.3,0.93,0.957,,,,,,,,,,,
49,23.1,33.8,13.6,0.93,0.954,,,,,,,,,,,
49,24.6,34.2,14.2,0.93,0.966,,,,,,,,,,,
49,26.1,35.2,15,0.92,1.032,,,,,,,,,,,
49,27.6,33.2,13.1,0.92,0.976,,,,,,,,,,,
49,6.1,34.1,14,1.42,1.139,,,,,,,,,,,
49,8.1,45.4,22.1,1.42,1.531,,,,,,,,,,,
49,10.1,34.2,14.1,1.3,1.135,,,,,,,,,,,
49,12.1,44.7,21.6,1.3,1.417,,,,,,,,,,,
49,13.6,43.6,21,1.35,1.457,,,,,,,,,,,
49,15.1,34.3,14.2,1.37,1.141,,,,,,,,,,,
49,16.6,33.6,13.6,1.22,1.041,,,,,,,,,,,
49,18.1,43.2,20.6,1.23,1.339,,,,,,,,,,,
49,19.6,44.1,21.4,1.22,1.379,,,,,,,,,,,
49,21.1,39.7,18.5,0.72,1.026,,,,,,,,,,,
49,22.6,40.4,18.7,0.69,1.026,,,,,,,,,,,
49,24.1,41.1,19.5,0.75,1.063,,,,,,,,,,,
49,25.6,42.2,20.3,0.94,1.178,0.48,,,,,,,,,,
49,4.6,36.1,15.7,1.31,1.125,,53.4,,,,,,0.527147087857848,,,
49,6.1,36.8,15.6,1.12,1.15,0.49,65.1,,,,,,0.642645607107601,,,
49,7.6,42.1,19.8,1.37,1.38,,76.7,,,,,,0.75715695952616,,,
49,9.1,37.2,16.3,1.12,1.111,,88.4,,,,,,0.872655478775913,,,
49,10.6,44.1,21.3,1.32,1.414,0.52,99.4,,,,,,0.981243830207305,,,
49,12.1,42.6,20.4,1.28,1.373,,110.2,,,,,,1.08785784797631,,,
49,13.6,41.8,19.9,1.32,1.332,,121,,,,,,1.19447186574531,,,
49,15.1,44.1,21.3,1.15,1.326,,131.9,,,,,,1.30207305034551,,,
49,16.6,43.8,20.9,1.25,1.382,,142.7,,,,,,1.40868706811451,,,
49,18.1,44.4,21.3,1.31,1.414,,153.5,,,,,,1.51530108588351,,,
49,19.6,41.5,19.6,0.9,1.137,,165.5,,,,,,1.63376110562685,,,
49,21.1,43,21,0.92,1.209,,177.8,41,5.9,,,,1.75518262586377,0.230596175478065,,
49,23.1,40.4,18.6,0.75,1.033,0.52,194.2,,,,,,1.91707798617966,,,
49,25.1,41.5,19.6,0.75,1.045,,210.6,,,,,,2.07897334649556,,,
49,27.1,40.7,19.2,0.76,1.072,,226.9,49,5.9,,,,2.23988153998026,0.215954164830322,,
49,4.1,32.9,13.4,1.37,1.059,,,,,,,,,,,
49,5.6,31.9,12.7,1.49,1.134,,,,,,,,,,,
49,7.1,37.1,16.4,1.18,1.149,,,15,,,,,,,,
49,8.6,36.6,15.7,1.18,1.116,,,,,,,,,,,
49,10.1,44.4,21.1,1.26,1.395,,,,,,,,,,,
49,11.6,43.2,20.6,1.21,1.319,,,,,,,,,,,
49,13.1,42.3,20.2,1.28,1.353,,,,,,,,,,,
49,14.6,43.5,21.2,1.21,1.366,,,,,,,,,,,
49,16.1,42.4,20.2,1.3,1.345,,,,,,,,,,,
49,17.6,43.7,21.4,1.29,1.426,,,,,,,,,,,
49,19.1,40.9,19.3,0.78,1.045,,,,,,,,,,,
49,21.1,41.2,19.7,0.73,1.024,,,,,,,,,,,
49,4.6,32.9,13.2,1.38,1.084,,,,,,,,,,,
49,7.1,36.3,15.6,1.3,1.127,,,,,,,,,,,
